"mes","semana","Epoca del año","estrategia Mtto","Programa Mtto","Ready back log","HH Actv Gnerales","HH En la Maquina","Otras HH","Disciplina","H Mantenimiento preventivo"
"2021-6","2021-26","Invierno",0.9885,0.9576,4.7,0.8,18,0.8,"Mecanica",975.1
"2021-6","2021-26","Invierno",0.9885,0.9576,4.7,0.2,2,0.4,"Instrumentos",975.1
"2021-6","2021-26","Invierno",0.9885,0.9576,4.7,0.3,1,0,"Instrumentos",975.1
"2021-6","2021-26","Invierno",0.9885,0.9576,4.7,0.7,14,1.5,"Instrumentos",975.1
"2021-6","2021-26","Invierno",0.9885,0.9576,4.7,0.3,16,1.1,"Mecanica",975.1
"2021-6","2021-26","Invierno",0.9885,0.9576,4.7,0,3,0.6,"Instrumentos",975.1
"2021-6","2021-26","Invierno",0.9885,0.9576,4.7,0.8,7,1.5,"Mecanica",975.1
"2021-7","2021-26","Invierno",0.997,0.9675,4.78,0.8,5.5,3.7,"Linea de Mtto",975.1
"2021-7","2021-26","Invierno",0.997,0.9675,4.78,0.3,4,1.6,"Electricidad",975.1
"2021-7","2021-26","Invierno",0.997,0.9675,4.78,0,8,0,"Instrumentos",975.1
"2021-7","2021-26","Invierno",0.997,0.9675,4.78,0.1,5,0.2,"Instrumentos",975.1
"2021-7","2021-26","Invierno",0.997,0.9675,4.78,0.7,6,3.1,"Instrumentos",975.1
"2021-7","2021-26","Invierno",0.997,0.9675,4.78,0.3,5,1.6,"Instrumentos",975.1
"2021-7","2021-26","Invierno",0.997,0.9675,4.78,0.8,11,2.8,"Instrumentos",975.1
"2021-7","2021-26","Invierno",0.997,0.9675,4.78,0.3,5,1.8,"Instrumentos",975.1
"2021-7","2021-26","Invierno",0.997,0.9675,4.78,0.3,6,0,"Instrumentos",975.1
"2021-7","2021-26","Invierno",0.997,0.9675,4.78,0.2,6,1.2,"Instrumentos",975.1
"2021-7","2021-26","Invierno",0.997,0.9675,4.78,1.5,9,2.5,"Electricidad",975.1
"2021-7","2021-26","Invierno",0.997,0.9675,4.78,1,8,2,"Instrumentos",975.1
"2021-7","2021-26","Invierno",0.997,0.9675,4.78,0.5,6,0.9,"Instrumentos",975.1
"2021-7","2021-26","Invierno",0.997,0.9675,4.78,1.3,15,3.6,"Instrumentos",975.1
"2021-7","2021-26","Invierno",0.997,0.9675,4.78,0.8,14,0.6,"Instrumentos",975.1
"2021-7","2021-26","Invierno",0.997,0.9675,4.78,0.3,4,1.9,"Electricidad",975.1
"2021-7","2021-26","Invierno",0.997,0.9675,4.78,1,20,3.1,"Electricidad",975.1
"2021-7","2021-26","Invierno",0.997,0.9675,4.78,1.5,9,2.8,"Electricidad",975.1
"2021-7","2021-26","Invierno",0.997,0.9675,4.78,1,6,2.7,"Pozoz",975.1
"2021-7","2021-26","Invierno",0.997,0.9675,4.78,0.3,4,2.2,"Pozoz",975.1
"2021-7","2021-26","Invierno",0.997,0.9675,4.78,0.2,3.5,1.7,"Pozoz",975.1
"2021-7","2021-26","Invierno",0.997,0.9675,4.78,1,6,2.2,"Pozoz",975.1
"2021-7","2021-26","Invierno",0.997,0.9675,4.78,1,6,2.2,"Pozoz",975.1
"2021-7","2021-26","Invierno",0.997,0.9675,4.78,0.2,6,0.6,"Instrumentos",975.1
"2021-7","2021-26","Invierno",0.997,0.9675,4.78,0,6,0.6,"Instrumentos",975.1
"2021-7","2021-26","Invierno",0.997,0.9675,4.78,0.2,5,0.6,"Instrumentos",975.1
"2021-7","2021-26","Invierno",0.997,0.9675,4.78,0.3,5,2.8,"Pozoz",975.1
"2021-7","2021-26","Invierno",0.997,0.9675,4.78,1,8,2.2,"Pozoz",975.1
"2021-7","2021-26","Invierno",0.997,0.9675,4.78,1,10,1.6,"Pozoz",975.1
"2021-7","2021-26","Invierno",0.997,0.9675,4.78,0.3,2,0.9,"Instrumentos",975.1
"2021-7","2021-26","Invierno",0.997,0.9675,4.78,0.5,8,1.1,"Instrumentos",975.1
"2021-7","2021-26","Invierno",0.997,0.9675,4.78,0.7,4,3,"Pozoz",975.1
"2021-7","2021-26","Invierno",0.997,0.9675,4.78,0.3,3.5,1.7,"Pozoz",975.1
"2021-7","2021-26","Invierno",0.997,0.9675,4.78,0.5,7,1.6,"Electricidad",975.1
"2021-7","2021-26","Invierno",0.997,0.9675,4.78,1,7,1.1,"Instrumentos",975.1
"2021-7","2021-26","Invierno",0.997,0.9675,4.78,0.3,1.5,0,"Electricidad",975.1
"2021-7","2021-26","Invierno",0.997,0.9675,4.78,0.3,1.5,0,"Electricidad",975.1
"2021-7","2021-26","Invierno",0.997,0.9675,4.78,0,4,0,"Instrumentos",975.1
"2021-7","2021-26","Invierno",0.997,0.9675,4.78,0,4,0,"Instrumentos",975.1
"2021-7","2021-27","Invierno",0.997,0.9675,4.78,1.5,16,3.3,"Mecanica",102
"2021-7","2021-27","Invierno",0.997,0.9675,4.78,1.2,16,2.5,"Mecanica",102
"2021-7","2021-27","Invierno",0.997,0.9675,4.78,0.3,4,2,"Electricidad",102
"2021-7","2021-27","Invierno",0.997,0.9675,4.78,0.5,13,0,"Electricidad",102
"2021-7","2021-27","Invierno",0.997,0.9675,4.78,0.2,6,0,"Instrumentos",102
"2021-7","2021-27","Invierno",0.997,0.9675,4.78,0.3,4,0,"Instrumentos",102
"2021-7","2021-27","Invierno",0.997,0.9675,4.78,0.2,6,1.1,"Instrumentos",102
"2021-7","2021-27","Invierno",0.997,0.9675,4.78,0.3,3,1.5,"Instrumentos",102
"2021-7","2021-27","Invierno",0.997,0.9675,4.78,0,4,0.9,"Instrumentos",102
"2021-7","2021-27","Invierno",0.997,0.9675,4.78,0.3,2,0,"Instrumentos",102
"2021-7","2021-27","Invierno",0.997,0.9675,4.78,1,6,0.9,"Instrumentos",102
"2021-7","2021-27","Invierno",0.997,0.9675,4.78,0.3,2,0.6,"Instrumentos",102
"2021-7","2021-28","Invierno",0.997,0.9675,4.78,0.4,8,0.9,"Mecanica",14
"2021-7","2021-28","Invierno",0.997,0.9675,4.78,0.7,6,2,"Linea de Mtto",14
"2021-7","2021-29","Invierno",0.997,0.9675,4.78,0.5,9,1.6,"Electricidad",1117.9
"2021-7","2021-29","Invierno",0.997,0.9675,4.78,0.5,10,1.6,"Electricidad",1117.9
"2021-7","2021-29","Invierno",0.997,0.9675,4.78,1.6,8,1.2,"Mecanica CBM",1117.9
"2021-7","2021-29","Invierno",0.997,0.9675,4.78,0,6,0.9,"Electricidad",1117.9
"2021-7","2021-29","Invierno",0.997,0.9675,4.78,0,7,1.8,"Electricidad",1117.9
"2021-7","2021-29","Invierno",0.997,0.9675,4.78,0.5,7,0.2,"Electricidad",1117.9
"2021-7","2021-29","Invierno",0.997,0.9675,4.78,0.5,13,2.5,"Electricidad",1117.9
"2021-7","2021-29","Invierno",0.997,0.9675,4.78,0,7,1.8,"Electricidad",1117.9
"2021-7","2021-29","Invierno",0.997,0.9675,4.78,0,6,0.9,"Electricidad",1117.9
"2021-7","2021-29","Invierno",0.997,0.9675,4.78,0.8,9,3.2,"Electricidad",1117.9
"2021-7","2021-29","Invierno",0.997,0.9675,4.78,0,3,0.7,"Electricidad",1117.9
"2021-7","2021-29","Invierno",0.997,0.9675,4.78,0.5,14,1.3,"Mecanica",1117.9
"2021-7","2021-29","Invierno",0.997,0.9675,4.78,0.3,9,1.6,"Mecanica",1117.9
"2021-7","2021-29","Invierno",0.997,0.9675,4.78,0.4,5,0.9,"Mecanica",1117.9
"2021-7","2021-29","Invierno",0.997,0.9675,4.78,0.4,4,0.6,"Mecanica",1117.9
"2021-7","2021-29","Invierno",0.997,0.9675,4.78,1.5,18,2,"Mecanica",1117.9
"2021-7","2021-29","Invierno",0.997,0.9675,4.78,0.8,6,0,"Mecanica",1117.9
"2021-7","2021-29","Invierno",0.997,0.9675,4.78,0.2,2,0.4,"Mecanica",1117.9
"2021-7","2021-29","Invierno",0.997,0.9675,4.78,0.8,9,1.5,"Mecanica",1117.9
"2021-7","2021-29","Invierno",0.997,0.9675,4.78,0.4,4,2,"Mecanica VAL",1117.9
"2021-7","2021-29","Invierno",0.997,0.9675,4.78,0.1,3,0,"Mecanica",1117.9
"2021-7","2021-29","Invierno",0.997,0.9675,4.78,1.2,18.5,1.4,"Mecanica",1117.9
"2021-7","2021-29","Invierno",0.997,0.9675,4.78,1.3,17,1.9,"Mecanica",1117.9
"2021-7","2021-29","Invierno",0.997,0.9675,4.78,0.3,9,1.6,"Mecanica",1117.9
"2021-7","2021-29","Invierno",0.997,0.9675,4.78,0.8,9,1.1,"Mecanica",1117.9
"2021-7","2021-29","Invierno",0.997,0.9675,4.78,0.4,4,0.6,"Mecanica",1117.9
"2021-7","2021-29","Invierno",0.997,0.9675,4.78,0.8,9,1.4,"Mecanica",1117.9
"2021-7","2021-29","Invierno",0.997,0.9675,4.78,0.5,7,1.1,"Mecanica",1117.9
"2021-7","2021-29","Invierno",0.997,0.9675,4.78,0.4,4,2,"Mecanica VAL",1117.9
"2021-7","2021-29","Invierno",0.997,0.9675,4.78,0.8,9,1.5,"Mecanica",1117.9
"2021-7","2021-29","Invierno",0.997,0.9675,4.78,0.3,11,1.2,"Mecanica",1117.9
"2021-7","2021-29","Invierno",0.997,0.9675,4.78,0.4,5,0.6,"Mecanica",1117.9
"2021-7","2021-29","Invierno",0.997,0.9675,4.78,0.4,4,0.9,"Mecanica",1117.9
"2021-7","2021-29","Invierno",0.997,0.9675,4.78,0.8,9,1.4,"Mecanica",1117.9
"2021-7","2021-29","Invierno",0.997,0.9675,4.78,0.3,16,0.8,"Mecanica",1117.9
"2021-7","2021-29","Invierno",0.997,0.9675,4.78,0.7,18,3.2,"Mecanica",1117.9
"2021-7","2021-29","Invierno",0.997,0.9675,4.78,0.3,8,0.8,"Mecanica",1117.9
"2021-7","2021-29","Invierno",0.997,0.9675,4.78,1.5,18,2.5,"Mecanica",1117.9
"2021-7","2021-29","Invierno",0.997,0.9675,4.78,1,14,2.9,"Mecanica",1117.9
"2021-7","2021-29","Invierno",0.997,0.9675,4.78,1.5,15,1.9,"Mecanica",1117.9
"2021-7","2021-29","Invierno",0.997,0.9675,4.78,0.3,4,0.9,"Instrumentos",1117.9
"2021-7","2021-29","Invierno",0.997,0.9675,4.78,0,3,0,"Instrumentos",1117.9
"2021-7","2021-29","Invierno",0.997,0.9675,4.78,0,3,0,"Instrumentos",1117.9
"2021-7","2021-29","Invierno",0.997,0.9675,4.78,0.1,4,0.2,"Mecanica",1117.9
"2021-7","2021-29","Invierno",0.997,0.9675,4.78,0.4,4,0.6,"Mecanica",1117.9
"2021-7","2021-29","Invierno",0.997,0.9675,4.78,0.8,9,1.5,"Mecanica",1117.9
"2021-7","2021-29","Invierno",0.997,0.9675,4.78,0.8,9,1.5,"Mecanica",1117.9
"2021-7","2021-29","Invierno",0.997,0.9675,4.78,0.8,9,1.4,"Mecanica",1117.9
"2021-7","2021-29","Invierno",0.997,0.9675,4.78,0.3,7,0.8,"Mecanica",1117.9
"2021-7","2021-29","Invierno",0.997,0.9675,4.78,0.8,18,2.1,"Mecanica",1117.9
"2021-7","2021-29","Invierno",0.997,0.9675,4.78,1.5,14,2.5,"Mecanica",1117.9
"2021-1","2021-3","Verano",0.9971,0.9739,6.48,1,6,2.2,"Pozoz",425.2
"2021-1","2021-3","Verano",0.9971,0.9739,6.48,0,6,0.4,"Instrumentos",425.2
"2021-1","2021-3","Verano",0.9971,0.9739,6.48,0.3,2,2.2,"Instrumentos",425.2
"2021-1","2021-3","Verano",0.9971,0.9739,6.48,0,2,0,"Instrumentos",425.2
"2021-1","2021-3","Verano",0.9971,0.9739,6.48,0.2,6,1.7,"Pozoz",425.2
"2021-1","2021-3","Verano",0.9971,0.9739,6.48,0.5,3,1.6,"Pozoz",425.2
"2021-1","2021-3","Verano",0.9971,0.9739,6.48,1,5,2.7,"Pozoz",425.2
"2021-1","2021-3","Verano",0.9971,0.9739,6.48,0.5,6,2.2,"Pozoz",425.2
"2021-1","2021-3","Verano",0.9971,0.9739,6.48,0.1,2,1.1,"Pozoz",425.2
"2021-1","2021-3","Verano",0.9971,0.9739,6.48,1,6,2.2,"Pozoz",425.2
"2021-1","2021-3","Verano",0.9971,0.9739,6.48,0.1,2,0,"Pozoz",425.2
"2021-1","2021-3","Verano",0.9971,0.9739,6.48,0.1,2,1.6,"Pozoz",425.2
"2021-1","2021-3","Verano",0.9971,0.9739,6.48,0.5,10,3.7,"Instrumentos",425.2
"2021-1","2021-3","Verano",0.9971,0.9739,6.48,1,16,3,"Instrumentos",425.2
"2021-1","2021-3","Verano",0.9971,0.9739,6.48,0,6,0.9,"Instrumentos",425.2
"2021-7","2021-30","Invierno",0.997,0.9675,4.78,1,18,3,"Mecanica",860.7
"2021-7","2021-30","Invierno",0.997,0.9675,4.78,0.4,3,0.8,"Mecanica",860.7
"2021-7","2021-30","Invierno",0.997,0.9675,4.78,1,13.5,2,"Mecanica",860.7
"2021-7","2021-30","Invierno",0.997,0.9675,4.78,1.5,18,1.6,"Mecanica",860.7
"2021-7","2021-30","Invierno",0.997,0.9675,4.78,0.4,5,0.8,"Mecanica",860.7
"2021-7","2021-30","Invierno",0.997,0.9675,4.78,1.3,14,2.3,"Mecanica",860.7
"2021-7","2021-30","Invierno",0.997,0.9675,4.78,1,5,2.7,"Pozoz",860.7
"2021-7","2021-30","Invierno",0.997,0.9675,4.78,1,17,1,"Mecanica",860.7
"2021-7","2021-30","Invierno",0.997,0.9675,4.78,0.7,10,4,"Mecanica",860.7
"2021-7","2021-30","Invierno",0.997,0.9675,4.78,1.2,7,0,"Mecanica",860.7
"2021-7","2021-30","Invierno",0.997,0.9675,4.78,0.5,6,2.5,"Pozoz",860.7
"2021-7","2021-30","Invierno",0.997,0.9675,4.78,0.3,5,0.8,"Instrumentos",860.7
"2021-7","2021-30","Invierno",0.997,0.9675,4.78,0.3,2,0.8,"Electricidad",860.7
"2021-7","2021-30","Invierno",0.997,0.9675,4.78,1,3,0.8,"Instrumentos",860.7
"2021-7","2021-30","Invierno",0.997,0.9675,4.78,0.2,6,2.2,"Instrumentos",860.7
"2021-7","2021-30","Invierno",0.997,0.9675,4.78,0.1,1,0.2,"Instrumentos",860.7
"2021-7","2021-30","Invierno",0.997,0.9675,4.78,0.5,5,1.1,"Instrumentos",860.7
"2021-7","2021-30","Invierno",0.997,0.9675,4.78,0,6,0,"Instrumentos",860.7
"2021-7","2021-30","Invierno",0.997,0.9675,4.78,0.1,1,0.2,"Instrumentos",860.7
"2021-7","2021-30","Invierno",0.997,0.9675,4.78,0.2,1,0.4,"Instrumentos",860.7
"2021-7","2021-30","Invierno",0.997,0.9675,4.78,0.3,1,0,"Instrumentos",860.7
"2021-7","2021-30","Invierno",0.997,0.9675,4.78,0.2,3,0.4,"Instrumentos",860.7
"2021-7","2021-30","Invierno",0.997,0.9675,4.78,0.2,5,0.4,"Instrumentos",860.7
"2021-7","2021-30","Invierno",0.997,0.9675,4.78,0.6,7,2.1,"Instrumentos",860.7
"2021-7","2021-30","Invierno",0.997,0.9675,4.78,1,4,0,"Instrumentos",860.7
"2021-7","2021-30","Invierno",0.997,0.9675,4.78,0.5,10,0.6,"Instrumentos",860.7
"2021-7","2021-30","Invierno",0.997,0.9675,4.78,0.3,4,0,"Instrumentos",860.7
"2021-7","2021-30","Invierno",0.997,0.9675,4.78,1,4,0.8,"Instrumentos",860.7
"2021-7","2021-30","Invierno",0.997,0.9675,4.78,0.6,4,1.2,"Pozoz",860.7
"2021-7","2021-30","Invierno",0.997,0.9675,4.78,0.1,1,1,"Instrumentos",860.7
"2021-7","2021-30","Invierno",0.997,0.9675,4.78,1,15,1.9,"Electricidad",860.7
"2021-7","2021-30","Invierno",0.997,0.9675,4.78,0,8,0,"Instrumentos",860.7
"2021-7","2021-30","Invierno",0.997,0.9675,4.78,1,15,2.3,"Linea de Mtto",860.7
"2021-7","2021-30","Invierno",0.997,0.9675,4.78,0,4,0,"Linea de Mtto",860.7
"2021-7","2021-30","Invierno",0.997,0.9675,4.78,0.1,1,1,"Instrumentos",860.7
"2021-7","2021-30","Invierno",0.997,0.9675,4.78,1,15,2.6,"Electricidad",860.7
"2021-7","2021-30","Invierno",0.997,0.9675,4.78,1,16,3,"Instrumentos",860.7
"2021-7","2021-30","Invierno",0.997,0.9675,4.78,0.2,4,1.2,"Instrumentos",860.7
"2021-7","2021-30","Invierno",0.997,0.9675,4.78,0.5,0.5,0,"Instrumentos",860.7
"2021-7","2021-30","Invierno",0.997,0.9675,4.78,0.3,16,2.2,"Instrumentos",860.7
"2021-7","2021-30","Invierno",0.997,0.9675,4.78,0.5,6,0,"Instrumentos",860.7
"2021-7","2021-31","Invierno",0.997,0.9675,4.78,0.5,14,2.9,"Mecanica VAL",378
"2021-7","2021-31","Invierno",0.997,0.9675,4.78,0.5,3,0,"Mecanica VAL",378
"2021-8","2021-31","Invierno",1,0.9719,4.7,0,7,1.9,"Electricidad",378
"2021-8","2021-31","Invierno",1,0.9719,4.7,1,6,2.7,"Pozoz",378
"2021-8","2021-31","Invierno",1,0.9719,4.7,0,7,0,"Electricidad",378
"2021-8","2021-31","Invierno",1,0.9719,4.7,0,7,0,"Electricidad",378
"2021-8","2021-31","Invierno",1,0.9719,4.7,0.6,14,2.4,"Electricidad",378
"2021-8","2021-31","Invierno",1,0.9719,4.7,0.2,9,1,"Electricidad",378
"2021-8","2021-31","Invierno",1,0.9719,4.7,0.6,14,2.4,"Electricidad",378
"2021-8","2021-31","Invierno",1,0.9719,4.7,1,14,2.9,"Electricidad",378
"2021-8","2021-31","Invierno",1,0.9719,4.7,0,15,3,"Electricidad",378
"2021-8","2021-31","Invierno",1,0.9719,4.7,0.5,2,0.3,"Electricidad",378
"2021-8","2021-31","Invierno",1,0.9719,4.7,1,7,1.6,"Electricidad",378
"2021-8","2021-31","Invierno",1,0.9719,4.7,0,6,0.9,"Electricidad",378
"2021-8","2021-31","Invierno",1,0.9719,4.7,1,7,1.6,"Electricidad",378
"2021-8","2021-31","Invierno",1,0.9719,4.7,0,5,0,"Electricidad",378
"2021-8","2021-31","Invierno",1,0.9719,4.7,0,7,0,"Electricidad",378
"2021-8","2021-31","Invierno",1,0.9719,4.7,0.1,2,0.2,"Instrumentos",378
"2021-8","2021-31","Invierno",1,0.9719,4.7,0.5,7,1.6,"Electricidad",378
"2021-8","2021-31","Invierno",1,0.9719,4.7,0.2,9,1,"Electricidad",378
"2021-8","2021-31","Invierno",1,0.9719,4.7,0.7,11,1.5,"Electricidad",378
"2021-8","2021-31","Invierno",1,0.9719,4.7,0.1,1,1,"Instrumentos",378
"2021-8","2021-31","Invierno",1,0.9719,4.7,0.2,8,1.2,"Electricidad",378
"2021-8","2021-31","Invierno",1,0.9719,4.7,0,2,0.8,"Electricidad",378
"2021-8","2021-31","Invierno",1,0.9719,4.7,0.5,7,0,"Electricidad",378
"2021-8","2021-31","Invierno",1,0.9719,4.7,0.5,7,2.8,"Electricidad",378
"2021-8","2021-31","Invierno",1,0.9719,4.7,0.1,1,0.2,"Instrumentos",378
"2021-8","2021-31","Invierno",1,0.9719,4.7,0.8,2,0,"Electricidad",378
"2021-8","2021-32","Invierno",1,0.9719,4.7,0.2,7,0.6,"Instrumentos",104
"2021-8","2021-33","Invierno",1,0.9719,4.7,0,15,3,"Electricidad",164
"2021-8","2021-33","Invierno",1,0.9719,4.7,0,5,0,"Electricidad",164
"2021-8","2021-33","Invierno",1,0.9719,4.7,0,7,4,"Electricidad",164
"2021-8","2021-33","Invierno",1,0.9719,4.7,0.3,6,0.6,"Electricidad",164
"2021-8","2021-33","Invierno",1,0.9719,4.7,1.5,18,2.5,"Electricidad",164
"2021-8","2021-33","Invierno",1,0.9719,4.7,0.5,7,0.6,"Electricidad",164
"2021-8","2021-33","Invierno",1,0.9719,4.7,0.5,4,3.2,"Pozoz",164
"2021-8","2021-33","Invierno",1,0.9719,4.7,0.5,4,0,"Pozoz",164
"2021-8","2021-33","Invierno",1,0.9719,4.7,1,6,2.7,"Pozoz",164
"2021-8","2021-33","Invierno",1,0.9719,4.7,0,4,2.2,"Pozoz",164
"2021-8","2021-33","Invierno",1,0.9719,4.7,1,5,2.7,"Linea de Mtto",164
"2021-8","2021-33","Invierno",1,0.9719,4.7,0.2,8,1.2,"Electricidad",164
"2021-8","2021-34","Invierno",1,0.9719,4.7,0.8,9,1.4,"Mecanica",1430.7
"2021-8","2021-34","Invierno",1,0.9719,4.7,0.3,4.5,0.9,"Mecanica",1430.7
"2021-8","2021-34","Invierno",1,0.9719,4.7,1,14,3.1,"Mecanica VAL",1430.7
"2021-8","2021-34","Invierno",1,0.9719,4.7,1,14,3,"Mecanica VAL",1430.7
"2021-8","2021-34","Invierno",1,0.9719,4.7,1,14,3,"Mecanica VAL",1430.7
"2021-8","2021-34","Invierno",1,0.9719,4.7,1.5,16,2.5,"Mecanica",1430.7
"2021-8","2021-34","Invierno",1,0.9719,4.7,0.5,9,1.4,"Mecanica",1430.7
"2021-8","2021-34","Invierno",1,0.9719,4.7,1.5,14,2.5,"Mecanica VAL",1430.7
"2021-8","2021-34","Invierno",1,0.9719,4.7,1,14.3,2.6,"Mecanica",1430.7
"2021-8","2021-34","Invierno",1,0.9719,4.7,0.8,9,1.4,"Mecanica",1430.7
"2021-8","2021-34","Invierno",1,0.9719,4.7,0.8,9,1.4,"Mecanica",1430.7
"2021-8","2021-34","Invierno",1,0.9719,4.7,0.3,7,1.4,"Mecanica",1430.7
"2021-8","2021-34","Invierno",1,0.9719,4.7,0.8,9,0.8,"Mecanica",1430.7
"2021-8","2021-34","Invierno",1,0.9719,4.7,0.4,6,1.2,"Mecanica",1430.7
"2021-8","2021-34","Invierno",1,0.9719,4.7,0.5,4.3,1.2,"Mecanica",1430.7
"2021-8","2021-34","Invierno",1,0.9719,4.7,0.5,20,1.7,"Mecanica",1430.7
"2021-8","2021-34","Invierno",1,0.9719,4.7,0.8,9,1.4,"Mecanica",1430.7
"2021-8","2021-34","Invierno",1,0.9719,4.7,0.8,14,2.5,"Mecanica VAL",1430.7
"2021-8","2021-34","Invierno",1,0.9719,4.7,1.5,14,2.5,"Mecanica VAL",1430.7
"2021-8","2021-34","Invierno",1,0.9719,4.7,0.8,12,2.5,"Mecanica VAL",1430.7
"2021-8","2021-34","Invierno",1,0.9719,4.7,1,18,3.1,"Mecanica",1430.7
"2021-8","2021-34","Invierno",1,0.9719,4.7,0.8,5,3.5,"Mecanica",1430.7
"2021-8","2021-34","Invierno",1,0.9719,4.7,1.5,17,1.5,"Mecanica",1430.7
"2021-8","2021-34","Invierno",1,0.9719,4.7,0.1,8,0.6,"Mecanica",1430.7
"2021-8","2021-34","Invierno",1,0.9719,4.7,0.4,5,1.4,"Mecanica",1430.7
"2021-8","2021-34","Invierno",1,0.9719,4.7,0.3,7,0,"Mecanica",1430.7
"2021-8","2021-34","Invierno",1,0.9719,4.7,0.3,7,1.4,"Mecanica",1430.7
"2021-8","2021-34","Invierno",1,0.9719,4.7,0.1,8,0.9,"Mecanica",1430.7
"2021-8","2021-34","Invierno",1,0.9719,4.7,0.5,17,1.1,"Mecanica",1430.7
"2021-8","2021-34","Invierno",1,0.9719,4.7,0.5,17,0.8,"Mecanica",1430.7
"2021-8","2021-34","Invierno",1,0.9719,4.7,1.5,16,2.5,"Mecanica",1430.7
"2021-8","2021-34","Invierno",1,0.9719,4.7,1.1,12,2.1,"Mecanica",1430.7
"2021-8","2021-34","Invierno",1,0.9719,4.7,1.5,18,2.5,"Mecanica",1430.7
"2021-8","2021-34","Invierno",1,0.9719,4.7,0,6,2.2,"Pozoz",1430.7
"2021-8","2021-34","Invierno",1,0.9719,4.7,0.5,9,0,"Mecanica",1430.7
"2021-8","2021-34","Invierno",1,0.9719,4.7,1,14,2.3,"Mecanica VAL",1430.7
"2021-8","2021-34","Invierno",1,0.9719,4.7,0.3,3,0,"Mecanica",1430.7
"2021-8","2021-34","Invierno",1,0.9719,4.7,0.3,4,0,"Mecanica",1430.7
"2021-8","2021-34","Invierno",1,0.9719,4.7,0.2,9,1.4,"Mecanica",1430.7
"2021-8","2021-34","Invierno",1,0.9719,4.7,0.2,9,2.3,"Mecanica",1430.7
"2021-8","2021-34","Invierno",1,0.9719,4.7,0.2,2,1.5,"Instrumentos",1430.7
"2021-8","2021-34","Invierno",1,0.9719,4.7,0.2,6,1.2,"Instrumentos",1430.7
"2021-8","2021-34","Invierno",1,0.9719,4.7,0.6,16,3.2,"Instrumentos",1430.7
"2021-8","2021-34","Invierno",1,0.9719,4.7,1,3,0,"Instrumentos",1430.7
"2021-8","2021-34","Invierno",1,0.9719,4.7,0.3,4,0,"Instrumentos",1430.7
"2021-8","2021-34","Invierno",1,0.9719,4.7,0.3,3,0.6,"Instrumentos",1430.7
"2021-8","2021-34","Invierno",1,0.9719,4.7,0,6,0,"Instrumentos",1430.7
"2021-8","2021-34","Invierno",1,0.9719,4.7,0.8,10,1.3,"Instrumentos",1430.7
"2021-8","2021-34","Invierno",1,0.9719,4.7,1.2,10.5,3.3,"Instrumentos",1430.7
"2021-8","2021-34","Invierno",1,0.9719,4.7,0,4,0,"Instrumentos",1430.7
"2021-8","2021-34","Invierno",1,0.9719,4.7,1,4,0,"Instrumentos",1430.7
"2021-8","2021-34","Invierno",1,0.9719,4.7,0.3,4,0.5,"Instrumentos",1430.7
"2021-8","2021-34","Invierno",1,0.9719,4.7,0,10,0,"Instrumentos",1430.7
"2021-8","2021-34","Invierno",1,0.9719,4.7,0.3,11,2.4,"Electricidad",1430.7
"2021-8","2021-34","Invierno",1,0.9719,4.7,1,6,1.2,"Instrumentos",1430.7
"2021-8","2021-34","Invierno",1,0.9719,4.7,0,3,0.9,"Instrumentos",1430.7
"2021-8","2021-34","Invierno",1,0.9719,4.7,0.3,2,0,"Instrumentos",1430.7
"2021-8","2021-34","Invierno",1,0.9719,4.7,0,8,0,"Instrumentos",1430.7
"2021-8","2021-34","Invierno",1,0.9719,4.7,1.5,4,1.6,"Pozoz",1430.7
"2021-8","2021-34","Invierno",1,0.9719,4.7,1,4,1.6,"Pozoz",1430.7
"2021-8","2021-34","Invierno",1,0.9719,4.7,1,4,0,"Pozoz",1430.7
"2021-8","2021-34","Invierno",1,0.9719,4.7,1,4,2.2,"Pozoz",1430.7
"2021-8","2021-34","Invierno",1,0.9719,4.7,1,4,2.2,"Pozoz",1430.7
"2021-8","2021-34","Invierno",1,0.9719,4.7,0,6,0,"Instrumentos",1430.7
"2021-8","2021-34","Invierno",1,0.9719,4.7,0,2,0,"Pozoz",1430.7
"2021-8","2021-34","Invierno",1,0.9719,4.7,0.2,2,2.3,"Linea de Mtto",1430.7
"2021-8","2021-34","Invierno",1,0.9719,4.7,1,6,2.2,"Pozoz",1430.7
"2021-9","2021-35","Invierno",0.9975,0.9732,5.53,0.5,4,0.6,"Instrumentos",86
"2021-9","2021-37","Invierno",0.9975,0.9732,5.53,0.8,6,1.6,"Electricidad",459.8
"2021-9","2021-37","Invierno",0.9975,0.9732,5.53,0.3,5,0,"Electricidad",459.8
"2021-9","2021-37","Invierno",0.9975,0.9732,5.53,0.3,5,0,"Electricidad",459.8
"2021-9","2021-37","Invierno",0.9975,0.9732,5.53,0.7,7,1.2,"Electricidad",459.8
"2021-9","2021-37","Invierno",0.9975,0.9732,5.53,1.3,5,0.7,"Electricidad",459.8
"2021-9","2021-37","Invierno",0.9975,0.9732,5.53,0.3,4,0.8,"Electricidad",459.8
"2021-9","2021-37","Invierno",0.9975,0.9732,5.53,0.2,4,0,"Electricidad",459.8
"2021-9","2021-37","Invierno",0.9975,0.9732,5.53,1,5,2.7,"Pozoz",459.8
"2021-9","2021-37","Invierno",0.9975,0.9732,5.53,1,6,2.1,"Pozoz",459.8
